city,state_id,state_name,lat,lng
Warwick,RI,Rhode Island,41.7062,-71.4334
Joplin,MO,Missouri,37.0757,-94.5018
Farmington Hills,MI,Michigan,42.486,-83.3771
Auburn,WA,Washington,47.3039,-122.2108
Deerfield Beach,FL,Florida,26.305,-80.1277
Tustin,CA,California,33.7311,-117.8107
Franklin,TN,Tennessee,35.92,-86.8516
Anderson,SC,South Carolina,34.5211,-82.6478
Lebanon,PA,Pennsylvania,40.3412,-76.4228
Springdale,AR,Arkansas,36.1901,-94.1574
Yauco,PR,Puerto Rico,18.0344,-66.8615
Madera,CA,California,36.963,-120.0778
Brooklyn Park,MN,Minnesota,45.1112,-93.3505
Mountain View,CA,California,37.4001,-122.0796
Lawrence,MA,Massachusetts,42.7002,-71.1626
Pleasanton,CA,California,37.6663,-121.8805
Alameda,CA,California,37.7668,-122.267
Zephyrhills,FL,Florida,28.2409,-82.1797
Lakewood,CA,California,33.8471,-118.1222
Flagstaff,AZ,Arizona,35.1872,-111.6194
Florence,AL,Alabama,34.8303,-87.6655
Folsom,CA,California,38.6668,-121.1422
New Rochelle,NY,New York,40.9304,-73.7836
St. Joseph,MO,Missouri,39.7598,-94.821
Texarkana,TX,Texas,33.45,-94.0847
Plymouth,MN,Minnesota,45.0225,-93.4617
Flower Mound,TX,Texas,33.0343,-97.1146
Valdosta,GA,Georgia,30.8502,-83.2788
Pharr,TX,Texas,26.1685,-98.1904
Parma,OH,Ohio,41.3843,-81.7286
Newark,OH,Ohio,40.0706,-82.425
Elizabethtown,KY,Kentucky,37.7031,-85.8773
Davis,CA,California,38.5553,-121.737
St. Augustine,FL,Florida,29.8976,-81.31
Boynton Beach,FL,Florida,26.5281,-80.0811
Perris,CA,California,33.7898,-117.2233
Anniston,AL,Alabama,33.6712,-85.8135
Sumter,SC,South Carolina,33.9392,-80.393
Upland,CA,California,34.1178,-117.6604
Layton,UT,Utah,41.077,-111.962
Kendall,FL,Florida,25.6697,-80.3556
Morgantown,WV,West Virginia,39.6383,-79.9464
Cedar Park,TX,Texas,30.5105,-97.8197
Auburn,AL,Alabama,32.6087,-85.4903
Camarillo,CA,California,34.223,-119.0321
Cheyenne,WY,Wyoming,41.135,-104.7902
Bellflower,CA,California,33.888,-118.1271
Watsonville,CA,California,36.9206,-121.7708
Hammond,IN,Indiana,41.6168,-87.4909
Baytown,TX,Texas,29.7587,-94.9671
Wausau,WI,Wisconsin,44.962,-89.6459
Wyoming,MI,Michigan,42.8908,-85.7066
Alexandria,LA,Louisiana,31.2923,-92.4702
Hammond,LA,Louisiana,30.5061,-90.4563
Baldwin Park,CA,California,34.0829,-117.9722
Carmichael,CA,California,38.6318,-121.3263
Battle Creek,MI,Michigan,42.2985,-85.2296
Bethlehem,PA,Pennsylvania,40.6266,-75.3679
Fajardo,PR,Puerto Rico,18.3331,-65.6589
Gary,IN,Indiana,41.5905,-87.3473
Georgetown,TX,Texas,30.666,-97.6966
Missouri City,TX,Texas,29.563,-95.5365
Oshkosh,WI,Wisconsin,44.0227,-88.5619
Milpitas,CA,California,37.4336,-121.8921
Arlington Heights,IL,Illinois,42.0955,-87.9826
Union City,CA,California,37.6032,-122.0181
Wheeling,WV,West Virginia,40.0752,-80.6951
Harrisonburg,VA,Virginia,38.4362,-78.8735
Winchester,VA,Virginia,39.1735,-78.1746
Buckeye,AZ,Arizona,33.4314,-112.6429
Rancho Cordova,CA,California,38.5737,-121.2527
Pocatello,ID,Idaho,42.8724,-112.4647
Rochester Hills,MI,Michigan,42.6645,-83.1563
Bolingbrook,IL,Illinois,41.6901,-88.1021
Pasco,WA,Washington,46.2506,-119.1305
Hilton Head Island,SC,South Carolina,32.1896,-80.7499
Centreville,VA,Virginia,38.839,-77.4389
Mansfield,OH,Ohio,40.7656,-82.5275
Evanston,IL,Illinois,42.0464,-87.6943
Camden,NJ,New Jersey,39.9361,-75.1073
South Jordan,UT,Utah,40.557,-111.9784
Jonesboro,AR,Arkansas,35.8212,-90.6791
Lake Jackson,TX,Texas,29.0516,-95.4521
Schaumburg,IL,Illinois,42.0308,-88.0838
Altoona,PA,Pennsylvania,40.5082,-78.4007
Apple Valley,CA,California,34.5352,-117.2109
Conway,AR,Arkansas,35.0753,-92.4692
Ellicott City,MD,Maryland,39.2774,-76.8345
Owensboro,KY,Kentucky,37.7575,-87.1172
Caguas,PR,Puerto Rico,18.2319,-66.0388
Southfield,MI,Michigan,42.4765,-83.2605
Framingham,MA,Massachusetts,42.3085,-71.4368
Cleveland,TN,Tennessee,35.1817,-84.8707
New Britain,CT,Connecticut,41.6759,-72.7862
Waukesha,WI,Wisconsin,43.0087,-88.2464
Dale City,VA,Virginia,38.6473,-77.3459
Janesville,WI,Wisconsin,42.6854,-89.0135
Lauderhill,FL,Florida,26.1605,-80.2241
Pawtucket,RI,Rhode Island,41.8744,-71.3743
Juana Díaz,PR,Puerto Rico,18.0532,-66.5044
Pittsburg,CA,California,38.0182,-121.8965
Redlands,CA,California,34.0512,-117.1712
Maple Grove,MN,Minnesota,45.1089,-93.4626
Mansfield,TX,Texas,32.569,-97.1213
Woodbury,MN,Minnesota,44.9057,-92.923
Wenatchee,WA,Washington,47.436,-120.3295
Jackson,TN,Tennessee,35.6538,-88.8354
Weston,FL,Florida,26.1006,-80.4054
San Marcos,TX,Texas,29.8734,-97.9356
Wilmington,DE,Delaware,39.7415,-75.5416
St. Charles,MO,Missouri,38.7954,-90.5157
Eldersburg,MD,Maryland,39.4041,-76.9528
North Richland Hills,TX,Texas,32.8604,-97.218
Casas Adobes,AZ,Arizona,32.3423,-111.0113
Sheboygan,WI,Wisconsin,43.7403,-87.7316
Lodi,CA,California,38.1218,-121.2932
Walnut Creek,CA,California,37.9024,-122.0399
Passaic,NJ,New Jersey,40.8574,-74.1282
Bristol,TN,Tennessee,36.5572,-82.2154
Decatur,AL,Alabama,34.5731,-86.9905
West Bend,WI,Wisconsin,43.4173,-88.1818
Glen Burnie,MD,Maryland,39.156,-76.6071
Lynwood,CA,California,33.924,-118.2016
Dothan,AL,Alabama,31.2336,-85.407
Broomfield,CO,Colorado,39.9542,-105.0526
Lima,OH,Ohio,40.741,-84.112
Florida,PR,Puerto Rico,18.3643,-66.5611
Homestead,FL,Florida,25.4665,-80.4472
Delray Beach,FL,Florida,26.455,-80.0905
Daytona Beach,FL,Florida,29.1995,-81.0982
Bossier City,LA,Louisiana,32.5224,-93.6668
Poinciana,FL,Florida,28.1217,-81.4821
Parkersburg,WV,West Virginia,39.2623,-81.542
Rockville,MD,Maryland,39.0834,-77.1553
Yorba Linda,CA,California,33.889,-117.7714
Union City,NJ,New Jersey,40.7675,-74.0323
Palo Alto,CA,California,37.3905,-122.1468
Redmond,WA,Washington,47.6763,-122.1169
Longview,WA,Washington,46.1461,-122.963
Bay City,MI,Michigan,43.5902,-83.8887
Dubuque,IA,Iowa,42.5002,-90.707
Porterville,CA,California,36.0643,-119.0338
Gaithersburg,MD,Maryland,39.1346,-77.2131
Palatine,IL,Illinois,42.118,-88.043
Rogers,AR,Arkansas,36.317,-94.1531
Mount Vernon,WA,Washington,48.4203,-122.3115
El Paso de Robles,CA,California,35.6394,-120.656
Mount Vernon,NY,New York,40.9136,-73.8291
Sherman,TX,Texas,33.6273,-96.6221
Rocklin,CA,California,38.8075,-121.2489
Hanover,PA,Pennsylvania,39.8118,-76.9836
Rome,GA,Georgia,34.2662,-85.1863
Lehi,UT,Utah,40.4136,-111.8725
South San Francisco,CA,California,37.6538,-122.4196
Kenner,LA,Louisiana,30.0109,-90.2549
Guaynabo,PR,Puerto Rico,18.3832,-66.1134
West Des Moines,IA,Iowa,41.5521,-93.7806
Redondo Beach,CA,California,33.8577,-118.3765
DeKalb,IL,Illinois,41.9314,-88.7481
Petaluma,CA,California,38.2423,-122.6266
Alpharetta,GA,Georgia,34.0704,-84.2738
Carbondale,IL,Illinois,37.7221,-89.2237
Tamarac,FL,Florida,26.2056,-80.2539
Victoria,TX,Texas,28.8287,-96.9849
Albany,OR,Oregon,44.6272,-123.0965
Eagan,MN,Minnesota,44.817,-93.1638
Saratoga Springs,NY,New York,43.0674,-73.7775
Corvallis,OR,Oregon,44.5698,-123.2779
North Little Rock,AR,Arkansas,34.7807,-92.2371
Glens Falls,NY,New York,43.3109,-73.6458
Michigan City,IN,Indiana,41.7092,-86.869
Ames,IA,Iowa,42.0256,-93.6217
Shawnee,KS,Kansas,39.0158,-94.8076
Eastvale,CA,California,33.9617,-117.5803
Lakeville,MN,Minnesota,44.6774,-93.252
Weirton,WV,West Virginia,40.406,-80.5671
Rowlett,TX,Texas,32.9155,-96.5489
Guayama,PR,Puerto Rico,17.9743,-66.1104
Schenectady,NY,New York,42.8025,-73.9275
Sammamish,WA,Washington,47.6017,-122.0416
Castle Rock,CO,Colorado,39.3763,-104.8535
Jupiter,FL,Florida,26.92,-80.1128
Bayonne,NJ,New Jersey,40.6668,-74.1158
Bethesda,MD,Maryland,38.9866,-77.1188
Blaine,MN,Minnesota,45.1696,-93.2077
Laguna Niguel,CA,California,33.5275,-117.705
Wellington,FL,Florida,26.6461,-80.2699
San Clemente,CA,California,33.4499,-117.6102
Florence-Graham,CA,California,33.9682,-118.2447
Ankeny,IA,Iowa,41.7288,-93.6031
East Orange,NJ,New Jersey,40.7651,-74.2117
Tulare,CA,California,36.1995,-119.34
Eden Prairie,MN,Minnesota,44.8488,-93.4595
Noblesville,IN,Indiana,40.0355,-86.0042
Castro Valley,CA,California,37.7088,-122.0626
Port Charlotte,FL,Florida,26.9918,-82.114
Lake Elsinore,CA,California,33.6847,-117.3344
Fairbanks,AK,Alaska,64.8353,-147.6533
South Hill,WA,Washington,47.1198,-122.2853
Twin Rivers,NJ,New Jersey,40.2631,-74.4917
Bellevue,NE,Nebraska,41.1485,-95.939
Casper,WY,Wyoming,42.842,-106.3208
Dublin,CA,California,37.7161,-121.8963
Dundalk,MD,Maryland,39.2704,-76.4942
Port Orange,FL,Florida,29.1085,-81.0137
Haverhill,MA,Massachusetts,42.7838,-71.0871
Grand Forks,ND,North Dakota,47.9214,-97.0884
The Hammocks,FL,Florida,25.67,-80.4482
Pflugerville,TX,Texas,30.4515,-97.6018
Elmira,NY,New York,42.0938,-76.8097
Skokie,IL,Illinois,42.036,-87.74
Sebring,FL,Florida,27.477,-81.453
Brentwood,CA,California,37.9356,-121.719
Encinitas,CA,California,33.0492,-117.261
La Habra,CA,California,33.9282,-117.9515
Brentwood,NY,New York,40.7839,-73.2522
Springfield,OR,Oregon,44.0538,-122.9811
Coon Rapids,MN,Minnesota,45.1755,-93.3094
Montebello,CA,California,34.0155,-118.1108
Waltham,MA,Massachusetts,42.3889,-71.2423
Pico Rivera,CA,California,33.9901,-118.0888
North Miami,FL,Florida,25.9008,-80.1686
Council Bluffs,IA,Iowa,41.2369,-95.8516
Doral,FL,Florida,25.8152,-80.3565
Hamilton,OH,Ohio,39.3939,-84.5653
Great Falls,MT,Montana,47.5022,-111.2996
Rocky Mount,NC,North Carolina,35.9685,-77.804
Chapel Hill,NC,North Carolina,35.9271,-79.0391
Palm Harbor,FL,Florida,28.0847,-82.7481
Moore,OK,Oklahoma,35.3293,-97.4757
Burnsville,MN,Minnesota,44.7648,-93.2793
Spring,TX,Texas,30.0613,-95.383
Reston,VA,Virginia,38.9497,-77.3461
National City,CA,California,32.6654,-117.0983
Taylor,MI,Michigan,42.226,-83.2688
Coconut Creek,FL,Florida,26.2803,-80.1842
Millcreek,UT,Utah,40.6892,-111.8292
Malden,MA,Massachusetts,42.4305,-71.0576
Marietta,GA,Georgia,33.9533,-84.5422
Leander,TX,Texas,30.5728,-97.8618
Monterey Park,CA,California,34.0497,-118.1326
Lakewood,WA,Washington,47.1628,-122.5299
Wesley Chapel,FL,Florida,28.2106,-82.3238
Novi,MI,Michigan,42.4786,-83.4893
Sanford,FL,Florida,28.7891,-81.2757
La Mesa,CA,California,32.7703,-117.0204
Bristol,CT,Connecticut,41.6812,-72.9407
Taylorsville,UT,Utah,40.6569,-111.9493
West Allis,WI,Wisconsin,43.0068,-88.0296
Cupertino,CA,California,37.3168,-122.0466
Woodland,CA,California,38.6712,-121.75
Pontiac,MI,Michigan,42.6493,-83.2878
Meriden,CT,Connecticut,41.5369,-72.7946
Gardena,CA,California,33.8943,-118.3072
Royal Oak,MI,Michigan,42.5084,-83.1539
Bartlett,TN,Tennessee,35.2337,-89.8195
St. Clair Shores,MI,Michigan,42.4925,-82.8961
San Rafael,CA,California,37.9905,-122.5221
Fountainebleau,FL,Florida,25.7723,-80.346
Greenwood,IN,Indiana,39.6019,-86.1073
South Whittier,CA,California,33.9336,-118.0312
Margate,FL,Florida,26.2466,-80.2119
Orland Park,IL,Illinois,41.6075,-87.8619
Des Plaines,IL,Illinois,42.0345,-87.9008
Medford,MA,Massachusetts,42.4234,-71.1087
White Plains,NY,New York,41.022,-73.7547
Bowie,MD,Maryland,38.9549,-76.7406
Kokomo,IN,Indiana,40.464,-86.1277
Hendersonville,TN,Tennessee,36.3063,-86.5997
Huntington Park,CA,California,33.98,-118.2167
Towson,MD,Maryland,39.3944,-76.619
St. Peters,MO,Missouri,38.7825,-90.6061
Santee,CA,California,32.8554,-116.9851
Midwest City,OK,Oklahoma,35.463,-97.371
Richland,WA,Washington,46.2824,-119.2939
Bradenton,FL,Florida,27.4901,-82.5757
Taunton,MA,Massachusetts,41.9036,-71.0943
Casa Grande,AZ,Arizona,32.9069,-111.7624
Huntersville,NC,North Carolina,35.406,-80.8716
Arcadia,CA,California,34.1342,-118.0373
Palm Beach Gardens,FL,Florida,26.8466,-80.1679
Shoreline,WA,Washington,47.7564,-122.3426
Caldwell,ID,Idaho,43.6453,-116.6594
Euless,TX,Texas,32.8508,-97.08
Smyrna,GA,Georgia,33.8633,-84.5168
Fountain Valley,CA,California,33.7105,-117.9514
Tinley Park,IL,Illinois,41.567,-87.8049
New Brunswick,NJ,New Jersey,40.487,-74.445
Commerce City,CO,Colorado,39.8641,-104.843
Diamond Bar,CA,California,33.9992,-117.8161
Tamiami,FL,Florida,25.7556,-80.4016
Kendale Lakes,FL,Florida,25.7081,-80.4078
Dearborn Heights,MI,Michigan,42.3164,-83.2769
Lake Havasu City,AZ,Arizona,34.5006,-114.3113
Parker,CO,Colorado,39.5084,-104.7753
Oak Lawn,IL,Illinois,41.7139,-87.7528
Blue Springs,MO,Missouri,39.0124,-94.2721
Hacienda Heights,CA,California,33.997,-117.9727
Highland,CA,California,34.1113,-117.165
Kettering,OH,Ohio,39.6956,-84.1494
Carson City,NV,Nevada,39.1511,-119.7476
Apex,NC,North Carolina,35.7237,-78.8743
Chicopee,MA,Massachusetts,42.1764,-72.5719
Manhattan,KS,Kansas,39.1886,-96.6048
Southaven,MS,Mississippi,34.9514,-89.9786
Berwyn,IL,Illinois,41.8433,-87.7909
Cathedral City,CA,California,33.8362,-116.4642
Lenexa,KS,Kansas,38.9609,-94.8018
Brookhaven,GA,Georgia,33.8743,-84.3314
Normal,IL,Illinois,40.5217,-88.9884
West Haven,CT,Connecticut,41.2739,-72.9672
Stonecrest,GA,Georgia,33.6842,-84.1372
Westchester,FL,Florida,25.7471,-80.3523
Yucaipa,CA,California,34.0336,-117.0429
Colton,CA,California,34.0538,-117.3255
Mount Prospect,IL,Illinois,42.0641,-87.9375
Grapevine,TX,Texas,32.9343,-97.0742
Tigard,OR,Oregon,45.4237,-122.7845
Paramount,CA,California,33.8977,-118.1651
Aspen Hill,MD,Maryland,39.0927,-77.0826
Rosemead,CA,California,34.0689,-118.0823
Elyria,OH,Ohio,41.376,-82.106
Novato,CA,California,38.092,-122.5575
Minnetonka,MN,Minnesota,44.9322,-93.4598
Leesburg,VA,Virginia,39.1057,-77.5544
Apple Valley,MN,Minnesota,44.7457,-93.2004
Aloha,OR,Oregon,45.492,-122.8725
Summerville,SC,South Carolina,33.0016,-80.1799
West Sacramento,CA,California,38.5557,-121.5505
Pinellas Park,FL,Florida,27.8589,-82.7078
Revere,MA,Massachusetts,42.4189,-71.004
Severn,MD,Maryland,39.1355,-76.6956
Hoboken,NJ,New Jersey,40.7452,-74.0281
DeSoto,TX,Texas,32.5992,-96.8633
Wheaton,IL,Illinois,41.8561,-88.1085
St. Cloud,FL,Florida,28.2363,-81.2779
Palm Desert,CA,California,33.7378,-116.3695
Peabody,MA,Massachusetts,42.5335,-70.9725
Milford city ,CT,Connecticut,41.2255,-73.0625
Delano,CA,California,35.7662,-119.2635
Apopka,FL,Florida,28.7015,-81.5316
West New York,NJ,New Jersey,40.7857,-74.0094
Edina,MN,Minnesota,44.8914,-93.3602
Queen Creek,AZ,Arizona,33.2454,-111.6173
Oak Park,IL,Illinois,41.8872,-87.7899
Bentonville,AR,Arkansas,36.3547,-94.2305
Placentia,CA,California,33.8807,-117.8553
Kentwood,MI,Michigan,42.8852,-85.5926
Perth Amboy,NJ,New Jersey,40.5202,-74.2724
Burien,WA,Washington,47.4762,-122.3394
Levittown,NY,New York,40.7241,-73.5125
Wylie,TX,Texas,33.0362,-96.5161
Grand Island,NE,Nebraska,40.9218,-98.3586
Florissant,MO,Missouri,38.7996,-90.3269
Wheaton,MD,Maryland,39.0492,-77.0573
Glendora,CA,California,34.1449,-117.8467
Lacey,WA,Washington,47.0462,-122.7933
Smyrna,TN,Tennessee,35.9687,-86.5264
Madison,AL,Alabama,34.7114,-86.7626
Catalina Foothills,AZ,Arizona,32.3046,-110.8838
Collierville,TN,Tennessee,35.047,-89.6987
Methuen Town,MA,Massachusetts,42.734,-71.1889
Hoffman Estates,IL,Illinois,42.064,-88.1468
Country Club,FL,Florida,25.9407,-80.3102
Aliso Viejo,CA,California,33.5792,-117.7289
Maricopa,AZ,Arizona,33.0408,-112.0011
Galveston,TX,Texas,29.2484,-94.8913
Plainfield,NJ,New Jersey,40.6154,-74.4157
Stillwater,OK,Oklahoma,36.1317,-97.0742
Enid,OK,Oklahoma,36.4063,-97.87
Lakewood,OH,Ohio,41.4822,-81.8008
Coral Gables,FL,Florida,25.7037,-80.2715
Levittown,PA,Pennsylvania,40.1533,-74.8531
Rowland Heights,CA,California,33.9716,-117.8912
Twin Falls,ID,Idaho,42.5645,-114.4613
Little Elm,TX,Texas,33.1858,-96.9295
Kannapolis,NC,North Carolina,35.4764,-80.6408
Poway,CA,California,32.9871,-117.0201
North Bethesda,MD,Maryland,39.0393,-77.1191
Mishawaka,IN,Indiana,41.6742,-86.1666
West Lafayette,IN,Indiana,40.4432,-86.9238
Azusa,CA,California,34.1386,-117.9124
Dunwoody,GA,Georgia,33.9418,-84.3122
Cerritos,CA,California,33.8678,-118.0686
Wilson,NC,North Carolina,35.7311,-77.9284
Downers Grove,IL,Illinois,41.7949,-88.0172
Troy,NY,New York,42.7354,-73.6751
Portage,MI,Michigan,42.2,-85.5906
Cuyahoga Falls,OH,Ohio,41.1641,-81.5207
Bedford,TX,Texas,32.8464,-97.135
Cypress,CA,California,33.8171,-118.0386
Lawrence,IN,Indiana,39.8674,-85.9904
Murray,UT,Utah,40.6498,-111.8874
St. Louis Park,MN,Minnesota,44.9488,-93.3649
Florin,CA,California,38.4832,-121.4043
Columbus,IN,Indiana,39.2093,-85.9183
San Jacinto,CA,California,33.797,-116.9916
North Highlands,CA,California,38.6713,-121.3721
Draper,UT,Utah,40.4957,-111.8605
McLean,VA,Virginia,38.9436,-77.1943
Tuckahoe,VA,Virginia,37.5878,-77.5858
Antelope,CA,California,38.7153,-121.361
East Lansing,MI,Michigan,42.748,-84.4836
Palm Springs,CA,California,33.8017,-116.5382
Ceres,CA,California,37.5952,-120.962
University,FL,Florida,28.0771,-82.4335
Cedar Hill,TX,Texas,32.581,-96.9591
Bozeman,MT,Montana,45.6833,-111.0558
Rancho Santa Margarita,CA,California,33.6318,-117.5988
Beaumont,CA,California,33.9076,-116.9766
La Mirada,CA,California,33.9025,-118.0093
Lincoln,CA,California,38.8774,-121.2937
Newark,CA,California,37.5201,-122.0307
Wauwatosa,WI,Wisconsin,43.0616,-88.0347
Niagara Falls,NY,New York,43.0921,-79.0147
Jeffersonville,IN,Indiana,38.3376,-85.7026
Minot,ND,North Dakota,48.2375,-101.278
Dublin,OH,Ohio,40.1112,-83.1454
Covina,CA,California,34.0903,-117.8818
Roswell,NM,New Mexico,33.373,-104.5294
Chesterfield,MO,Missouri,38.6589,-90.5803
East Providence,RI,Rhode Island,41.8065,-71.3565
Ocoee,FL,Florida,28.5796,-81.5332
San Luis Obispo,CA,California,35.2669,-120.669
Beavercreek,OH,Ohio,39.731,-84.0624
Glenview,IL,Illinois,42.0825,-87.8214
Marana,AZ,Arizona,32.4355,-111.1558
Roseville,MI,Michigan,42.5074,-82.9369
Burleson,TX,Texas,32.517,-97.3344
East Honolulu,HI,Hawaii,21.2975,-157.7211
El Dorado Hills,CA,California,38.675,-121.049
Mentor,OH,Ohio,41.6893,-81.3362
Keller,TX,Texas,32.9335,-97.2256
Euclid,OH,Ohio,41.5903,-81.5188
Salina,KS,Kansas,38.8136,-97.6143
Elmhurst,IL,Illinois,41.8973,-87.9432
Middletown,CT,Connecticut,41.5476,-72.6549
Bothell,WA,Washington,47.7735,-122.2044
Titusville,FL,Florida,28.5727,-80.8193
Everett,MA,Massachusetts,42.4064,-71.0545
Potomac,MD,Maryland,39.0141,-77.1943
Littleton,CO,Colorado,39.5915,-105.0188
Horizon West,FL,Florida,28.4417,-81.6146
Biloxi,MS,Mississippi,30.4426,-88.9514
Fort Pierce,FL,Florida,27.4255,-80.3431
Kyle,TX,Texas,29.9932,-97.8852
Coachella,CA,California,33.6905,-116.143
Oro Valley,AZ,Arizona,32.4208,-110.9767
Hilo,HI,Hawaii,19.6883,-155.0863
Herriman,UT,Utah,40.4899,-112.017
Rockwall,TX,Texas,32.9169,-96.4374
Pearl City,HI,Hawaii,21.4031,-157.9566
Lake Ridge,VA,Virginia,38.6847,-77.3066
Attleboro,MA,Massachusetts,41.9311,-71.295
Sicklerville,NJ,New Jersey,39.7452,-74.9934
Farmington,NM,New Mexico,36.7555,-108.1823
Oakland Park,FL,Florida,26.178,-80.1528
Danville,CA,California,37.8121,-121.9698
Winter Garden,FL,Florida,28.5421,-81.5967
Plainfield,IL,Illinois,41.6207,-88.2253
Morgan Hill,CA,California,37.1325,-121.6419
Strongsville,OH,Ohio,41.3128,-81.8313
San Bruno,CA,California,37.6256,-122.4313
Whitney,NV,Nevada,36.1008,-115.0379
Haltom City,TX,Texas,32.8176,-97.2707
Hackensack,NJ,New Jersey,40.8891,-74.0462
Sayreville,NJ,New Jersey,40.4656,-74.3237
North Lauderdale,FL,Florida,26.2113,-80.2209
Brea,CA,California,33.9254,-117.8655
Cleveland Heights,OH,Ohio,41.5113,-81.5636
Ashburn,VA,Virginia,39.0277,-77.4714
Burke,VA,Virginia,38.7773,-77.2633
Wake Forest,NC,North Carolina,35.9632,-78.514
Bountiful,UT,Utah,40.8721,-111.8647
Altamonte Springs,FL,Florida,28.6615,-81.3953
Cutler Bay,FL,Florida,25.5765,-80.3356
Urbandale,IA,Iowa,41.639,-93.7812
Riverton,UT,Utah,40.5176,-111.9636
The Colony,TX,Texas,33.0925,-96.8976
Sierra Vista,AZ,Arizona,31.563,-110.3153
Lombard,IL,Illinois,41.8741,-88.0157
Peachtree Corners,GA,Georgia,33.967,-84.232
Concord,NH,New Hampshire,43.2305,-71.5595
Prescott,AZ,Arizona,34.5849,-112.4473
Moorhead,MN,Minnesota,46.8673,-96.7461
Channelview,TX,Texas,29.7914,-95.1144
Salem,MA,Massachusetts,42.5129,-70.9021
Ormond Beach,FL,Florida,29.2985,-81.1014
Altadena,CA,California,34.1927,-118.1346
Freeport,NY,New York,40.6515,-73.585
Fond du Lac,WI,Wisconsin,43.7718,-88.4397
Goose Creek,SC,South Carolina,32.9927,-80.0055
Campbell,CA,California,37.2802,-121.9539
North Miami Beach,FL,Florida,25.9302,-80.1659
Lompoc,CA,California,34.6618,-120.4714
Brentwood,TN,Tennessee,35.9918,-86.7758
Mankato,MN,Minnesota,44.1715,-93.9772
Jefferson City,MO,Missouri,38.5676,-92.1759
Farmers Branch,TX,Texas,32.9272,-96.8804
Fairfield,OH,Ohio,39.3301,-84.5409
Rohnert Park,CA,California,38.3479,-122.6965
Woodbridge,VA,Virginia,38.6409,-77.258
Pittsfield,MA,Massachusetts,42.4517,-73.2605
Hicksville,NY,New York,40.7637,-73.5245
Urbana,IL,Illinois,40.1107,-88.1973
Schertz,TX,Texas,29.565,-98.2535
Edmonds,WA,Washington,47.8115,-122.3533
Linden,NJ,New Jersey,40.6251,-74.2383
Pine Bluff,AR,Arkansas,34.2116,-92.0173
West Babylon,NY,New York,40.7129,-73.3585
North Fort Myers,FL,Florida,26.7244,-81.8485
Odenton,MD,Maryland,39.0661,-76.6938
Annandale,VA,Virginia,38.8324,-77.196
Beverly,MA,Massachusetts,42.5681,-70.8627
Midland,MI,Michigan,43.6241,-84.2319
Apache Junction,AZ,Arizona,33.3985,-111.535
Delaware,OH,Ohio,40.2851,-83.0741
Spring Hill,TN,Tennessee,35.7437,-86.9116
Bell Gardens,CA,California,33.9663,-118.155
Puyallup,WA,Washington,47.1793,-122.2902
Huntsville,TX,Texas,30.7009,-95.5567
Trujillo Alto,PR,Puerto Rico,18.3599,-66.0096
Oakley,CA,California,37.9929,-121.6952
Westfield,IN,Indiana,40.0341,-86.1529
La Quinta,CA,California,33.6536,-116.2785
Mableton,GA,Georgia,33.8133,-84.5655
Rancho Palos Verdes,CA,California,33.7554,-118.3634
